ID faithfulness informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step grammar_step_max
0 0.7704641819000244 0.7704641819000244 0.8852320909500122 0.9412065651462781 1.0 1.0 0.9987493637017906 0.9983415730530396 0.025947036557284375 0.025947036557284375 0.025947036557284375 0.7919957041740417 0.7919957041740417
1 0.771461695432663 0.771461695432663 0.8857308477163315 0.9396971171551639 1.0 1.0 0.9988300654804334 0.9984709114069119 0.028394943940839263 0.028394943940839263 0.028394943940839263 0.7749835848808289 0.7749835848808289
2 0.7747848331928253 0.7747848331928253 0.8873924165964127 0.9395378079254745 1.0 1.0 0.9987627794034779 0.9984646959928796 0.02843840596321098 0.02843840596321098 0.02843840596321098 0.8147855401039124 0.8147855401039124
3 0.8447907269001007 0.8671328872442245 0.8250197917222977 0.942804941030727 0.07439179718494415 0.08725108206272125 0.9990585896302946 0.9601386189460754 0.004416283538962226 0.03587416759036628 0.0006178822773744508 0.59629687666893 0.20371723175048828
4 0.8574244379997253 0.8796634674072266 0.8336170986294746 0.9427437956218555 0.07223903437455492 0.08565352857112885 0.9990785680711269 0.9605311863124371 0.003778519631299413 0.036395820773556006 0.000512139333800436 0.6181895881891251 0.24707111716270447
5 0.8446408659219742 0.86686622351408 0.8276895582675934 0.9411297239747302 0.07312280635039015 0.07251614332199097 0.9991329070762731 0.9587940350174904 0.0029714925291532165 0.03526198800505196 0.000391587103070327 0.6076136082410812 0.225445955991745
6 0.838733971118927 0.8626224994659424 0.8292363956570625 0.9416453018942406 0.07624281545480094 0.09182155132293701 0.998682729783468 0.9518707916140556 0.004200699567092349 0.03423042314214571 0.0005945519704432087 0.6113100275397301 0.23413412272930145
7 0.8529793471097946 0.8752800449728966 0.8382627442479134 0.9417855950314876 0.07525338232517242 0.0866907387971878 0.9987105581676587 0.9571376703679562 0.003202685986684561 0.03329659566846527 0.00043165710284297123 0.632151260972023 0.27562251687049866
8 0.8407527208328247 0.8634064942598343 0.8273563608527184 0.9402672046137259 0.07463299036026005 0.07830032706260681 0.9987375367200002 0.9600093960762024 0.002465770426422219 0.030035725497883338 0.00032565542460559184 0.6109235435724258 0.2326071560382843
9 0.8578798025846481 0.8794282898306847 0.8279717415571213 0.9446899307038478 0.06471363548189402 0.0765095204114914 0.9988498109159991 0.920298159122467 0.006416102470814503 0.043628588393319484 0.0010680412037556068 0.6369013041257858 0.2841339409351349
10 0.8674541562795639 0.886052779853344 0.8389918953180313 0.9449587280789308 0.06418882217258215 0.07331381738185883 0.9990292023867369 0.9365267008543015 0.006045973384098241 0.044354378798998575 0.0009783335983886824 0.642787829041481 0.2952010929584503
11 0.8558297008275986 0.8727396205067635 0.8273074626922607 0.94390514652784 0.06476895418018103 0.06807813048362732 0.9990440297406167 0.9462907463312149 0.005654541361048501 0.04331687118194776 0.0009090526471928915 0.6350320279598236 0.2791544198989868
12 0.8816944360733032 0.8959857374429703 0.8495138585567474 0.9479802127569611 0.06301647797226906 0.07399502396583557 0.9977448077406734 0.9433884508907795 0.006331382596600936 0.043849038928949584 0.0010680412037556068 0.635197326540947 0.2841339409351349
13 0.8896578252315521 0.9013223052024841 0.8624144643545151 0.9477224198955128 0.06240852829068899 0.07121461629867554 0.9979209676384926 0.9421305879950523 0.005973766694330509 0.04450354491885894 0.0009783335983886824 0.6394917219877243 0.2952010929584503
14 0.8804149776697159 0.8906934037804604 0.8522352427244186 0.9467898220274596 0.06317363120615482 0.06057456135749817 0.9978333720937371 0.9575758315622807 0.0055889894276348676 0.04405402605436632 0.0009090526471928915 0.6319303810596466 0.2791544198989868
15 0.8398097455501556 0.866593986749649 0.8220837861299515 0.9427612233071881 0.07096272110939028 0.10073937475681305 0.9893172280862927 0.9186073616147041 0.005464762902146988 0.03464331044073662 0.0008248988647685518 0.5570096336305141 0.12476002424955368
16 0.8528371155261993 0.8768520802259445 0.8294530436396599 0.9425633442695448 0.07125173111756644 0.09597361087799072 0.9974739362951368 0.8728491812944412 0.0038966541463539926 0.0353079375689144 0.0005411508735565706 0.570396676659584 0.15137502551078796
17 0.8437090069055557 0.8645155653357506 0.8276141509413719 0.9413635913315509 0.07172134518623352 0.08512787520885468 0.9971188153140247 0.8816897198557854 0.003184684276997569 0.03301188998668957 0.00043336412536968603 0.5862413495779037 0.1828402578830719
18 0.8695214986801147 0.8695214986801147 0.9347607493400574 0.9461073793503139 1.0 1.0 0.9994515246362425 0.9990826885332353 0.009122555809272568 0.009122555809272568 0.009122555809272568 0.881557822227478 0.881557822227478
19 0.8791574835777283 0.8791574835777283 0.9395787417888641 0.9473259248986987 1.0 1.0 0.9995797793962993 0.9991810928913765 0.009346321761889691 0.009346321761889691 0.009346321761889691 0.9128214120864868 0.9128214120864868
20 0.8733570873737335 0.8733570873737335 0.9366785436868668 0.9469029897481666 1.0 1.0 0.9995666490576696 0.999253431102261 0.009076921657960169 0.009076921657960169 0.009076921657960169 0.9125255346298218 0.9125255346298218
21 0.8998854160308838 0.8998854160308838 0.9499427080154419 0.9518126170166274 1.0 1.0 0.998862014268525 0.9986344365170226 0.013944730559973341 0.013944730559973341 0.013944730559973341 0.9318662881851196 0.9318662881851196
22 0.9066018462181091 0.9066018462181091 0.9533009231090546 0.951963161837191 1.0 1.0 0.9991571439313702 0.9988357690162957 0.013779036533366894 0.013779036533366894 0.013779036533366894 0.9339925050735474 0.9339925050735474
23 0.8980467915534973 0.8980467915534973 0.9490233957767487 0.9509569461907115 1.0 1.0 0.9990047799656168 0.9988867678912356 0.01280910821790136 0.01280910821790136 0.01280910821790136 0.925476610660553 0.925476610660553
24 0.8608861863613129 0.8608861863613129 0.9304430931806564 0.9474885432543699 1.0 1.0 0.9990387360448949 0.9984822600381449 0.012020128987421568 0.012020128987421568 0.012020128987421568 0.8486422300338745 0.8486422300338745
25 0.8706193268299103 0.8706193268299103 0.9353096634149551 0.9486532002526976 1.0 1.0 0.9992664604797028 0.9987968181958422 0.012210594557220365 0.012210594557220365 0.012210594557220365 0.8573581576347351 0.8573581576347351
26 0.8586045801639557 0.8586045801639557 0.9293022900819778 0.9477929150458968 1.0 1.0 0.9991753866779618 0.9987941740546376 0.011557556192158026 0.011557556192158026 0.011557556192158026 0.8716720938682556 0.8716720938682556
27 0.8852267265319824 0.8852267265319824 0.9426133632659912 0.9504763618333731 1.0 1.0 0.9991594466846436 0.9983249912038445 0.011968637599602166 0.011968637599602166 0.011968637599602166 0.8822998404502869 0.8822998404502869
28 0.8960601389408112 0.8960601389408112 0.9480300694704056 0.9512681548829124 1.0 1.0 0.9993705758242868 0.9986646316247061 0.011960770107870618 0.011960770107870618 0.011960770107870618 0.8741346001625061 0.8741346001625061
29 0.8873250782489777 0.8873250782489777 0.9436625391244888 0.9504355208585925 1.0 1.0 0.9992820127517916 0.9986354700522497 0.011371641675416596 0.011371641675416596 0.011371641675416596 0.8682296872138977 0.8682296872138977
30 0.8661737143993378 0.8661737143993378 0.9330868571996689 0.9392454530746482 1.0 1.0 0.9990989584475756 0.997502532787621 0.0377625547446037 0.0377625547446037 0.0377625547446037 0.880487322807312 0.880487322807312
31 0.8724746108055115 0.8724746108055115 0.9362373054027557 0.9396746819631111 1.0 1.0 0.9992870735004544 0.9979690790642053 0.035800780454666024 0.035800780454666024 0.035800780454666024 0.8943608999252319 0.8943608999252319
32 0.8569559156894684 0.8569559156894684 0.9284779578447342 0.9390445155929228 1.0 1.0 0.9992521709646098 0.9979219681117684 0.03418753860209576 0.03418753860209576 0.03418753860209576 0.8975439071655273 0.8975439071655273
33 0.8850836157798767 0.8850836157798767 0.9425418078899384 0.9406082999684711 1.0 1.0 0.9994737640954554 0.9974819221533835 0.03470284724409374 0.03470284724409374 0.03470284724409374 0.8706503510475159 0.8706503510475159
34 0.8945341408252716 0.8945341408252716 0.9472670704126358 0.9410766321747301 1.0 1.0 0.9995659311825875 0.9978662240318954 0.03340608085698264 0.03340608085698264 0.03340608085698264 0.8800013065338135 0.8800013065338135
35 0.878766268491745 0.878766268491745 0.9393831342458725 0.940416160561693 1.0 1.0 0.999566966725979 0.9979777559638023 0.032679154376143285 0.032679154376143285 0.032679154376143285 0.8782342076301575 0.8782342076301575
36 0.8981749713420868 0.8981749713420868 0.9490874856710434 0.9423010924444439 1.0 1.0 0.9964027046225965 0.9982740947743878 0.033406925118465956 0.033406925118465956 0.033406925118465956 0.8968609571456909 0.8968609571456909
37 0.8958432674407959 0.8958432674407959 0.947921633720398 0.9424970224970388 1.0 1.0 0.9979971840512007 0.9984711918514222 0.03263935720462453 0.03263935720462453 0.03263935720462453 0.8998056054115295 0.8998056054115295
38 0.885700136423111 0.885700136423111 0.9428500682115555 0.9421004365128013 1.0 1.0 0.9983008387498558 0.9984927822370082 0.032378492229641696 0.032378492229641696 0.032378492229641696 0.8795790672302246 0.8795790672302246
39 0.8900014162063599 0.8900014162063599 0.9450007081031799 0.9419014976626178 1.0 1.0 0.9984107272466645 0.9981396863004193 0.031526199162107235 0.031526199162107235 0.031526199162107235 0.8842045068740845 0.8842045068740845
40 0.891879677772522 0.891879677772522 0.945939838886261 0.9422580229633972 1.0 1.0 0.9986792787676677 0.9983190409839153 0.031166300411749868 0.031166300411749868 0.031166300411749868 0.8903363943099976 0.8903363943099976
41 0.8801713287830353 0.8801713287830353 0.9400856643915176 0.9419944010910704 1.0 1.0 0.9987407461740077 0.9983479214133695 0.030794067363263462 0.030794067363263462 0.030794067363263462 0.8789480328559875 0.8789480328559875
42 0.8702946305274963 0.8702946305274963 0.9351473152637482 0.9393277266479095 1.0 1.0 0.996102960081771 0.9978863124269992 0.03473142017032715 0.03473142017032715 0.03473142017032715 0.8955427408218384 0.8955427408218384
43 0.8757714927196503 0.8757714927196503 0.9378857463598251 0.9393489276156998 1.0 1.0 0.9977796587627381 0.9980589918559417 0.03341723320059102 0.03341723320059102 0.03341723320059102 0.9001572132110596 0.9001572132110596
44 0.8617622554302216 0.8617622554302216 0.9308811277151108 0.9390362023641754 1.0 1.0 0.9978011883795261 0.9981459985719994 0.03230922096252721 0.03230922096252721 0.03230922096252721 0.9007353782653809 0.9007353782653809
45 0.8685599267482758 0.8685599267482758 0.9342799633741379 0.9389311412666915 1.0 1.0 0.9978562716860324 0.9982851387467235 0.03499716295024233 0.03499716295024233 0.03499716295024233 0.9085913896560669 0.9085913896560669
46 0.8738503456115723 0.8738503456115723 0.9369251728057861 0.9390619698153485 1.0 1.0 0.9986306385835633 0.9984974367544055 0.032954146379964785 0.032954146379964785 0.032954146379964785 0.9104875922203064 0.9104875922203064
47 0.8639508187770844 0.8639508187770844 0.9319754093885422 0.9387077159345061 1.0 1.0 0.9987328071147203 0.9985834258841351 0.031420972244554556 0.031420972244554556 0.031420972244554556 0.9108182787895203 0.9108182787895203
48 0.8638060688972473 0.8638060688972473 0.9319030344486237 0.9381461961751044 1.0 1.0 0.9995281094743405 0.9989346676738933 0.0075015912533517365 0.0075015912533517365 0.0075015912533517365 0.4398426413536072 0.4398426413536072
49 0.8573833405971527 0.8573833405971527 0.9286916702985764 0.9382908375359326 1.0 1.0 0.9980422023218125 0.9985626670531929 0.007267852146453953 0.007267852146453953 0.007267852146453953 0.4544476270675659 0.4544476270675659
50 0.863461047410965 0.863461047410965 0.9317305237054825 0.9371851229758088 1.0 1.0 0.9995330680394545 0.9989890209399164 0.00774780761815725 0.00774780761815725 0.00774780761815725 0.4480045735836029 0.4480045735836029
51 0.8593000173568726 0.8593000173568726 0.9296500086784363 0.9375554825485243 1.0 1.0 0.9982021232135594 0.9988482150947675 0.007463869972057514 0.007463869972057514 0.007463869972057514 0.46039074659347534 0.46039074659347534
52 0.867162823677063 0.867162823677063 0.9335814118385315 0.9382572841806915 1.0 1.0 0.9995310394151602 0.9989761925535277 0.007408328686362102 0.007408328686362102 0.007408328686362102 0.5235720872879028 0.5235720872879028
53 0.8647775948047638 0.8647775948047638 0.9323887974023819 0.9388202482570179 1.0 1.0 0.9980573593638837 0.9988582639489323 0.007121524339212897 0.007121524339212897 0.007121524339212897 0.523369550704956 0.523369550704956
54 0.8618558645248413 0.8618558645248413 0.9309279322624207 0.9441731467209722 1.0 1.0 0.9992987470468506 0.998652278794907 0.009209044855812639 0.009209044855812639 0.009209044855812639 0.8287714719772339 0.8287714719772339
